"Name","ID","logFC","logCPM","PValue","FDR","Direction","t"
"CDH23","ENSG00000107736",0.256013060248679,1.24175261311146,0.00844603659634634,0.0672141439910117,"UP",2.67024552998129
"ZNF197","ENSG00000186448",0.0516617804223261,3.00546385579442,0.00666143818051332,0.0595117646318218,"NONE",2.75300791686925
"MAML1","ENSG00000161021",0.0798799888411534,2.61661109334015,0.00721926506421762,0.06181226131096,"NONE",2.72517418122752
"CD109","ENSG00000156535",0.239227763225701,1.90290485295004,0.00812939037338558,0.0659810590126303,"UP",2.68369464497516
"FHL2","ENSG00000115641",-0.163528270831938,2.15875828160176,0.00775043387368117,0.0643451585382625,"DOWN",-2.70042765736964
"","ENSG00000269982",0.136995348229772,1.93268541305037,0.00810902915968084,0.0659224488712487,"NONE",2.68457557923934
"NECAB1","ENSG00000123119",-0.16481240824834,4.95263640801706,0.00691297967659517,0.0605330763312159,"DOWN",-2.74020476184512
"DLG5","ENSG00000151208",0.105741982899409,2.62386299844252,0.00719162237935385,0.06181226131096,"NONE",2.72650671914439
"RPL7P29","ENSG00000214457",-0.231209409097772,1.78532444419491,0.00830730016058297,0.0668254927476533,"DOWN",-2.67608107850153
"FLII","ENSG00000177731",0.0938583354822482,3.61200662275038,0.00638871537702265,0.0581576198459362,"NONE",2.76739520399517
"SNX19","ENSG00000120451",0.0791909502996768,4.15419252908852,0.00645443379850363,0.0585450313638792,"NONE",2.76387794830757
"RN7SL18P","ENSG00000241625",-0.615628568453099,0.980576976553029,0.00839499224406947,0.0670755296826049,"DOWN",-2.67238242112745
"ATP2C1","ENSG00000017260",-0.0560048226997729,4.10595037813289,0.00644428250426481,0.0585450313638792,"NONE",-2.76441911446136
"SPX","ENSG00000134548",0.294750399625245,3.31887055133556,0.00660067912883896,0.0591632535644753,"UP",2.75616625059864
"KMT2E","ENSG00000005483",0.0612205812994899,4.05322297010181,0.00646819280447766,0.0585450313638792,"NONE",2.76314568839181
"DOCK6","ENSG00000130158",0.14209788008245,1.07770340558466,0.00869066464232095,0.0683506576815751,"UP",2.66016376567671
"BGN","ENSG00000182492",0.292020059180666,2.85435226005997,0.00698938586915928,0.0608961833175559,"UP",2.73639949579901
"MTMR9","ENSG00000104643",-0.0854887401784152,3.44680757896284,0.00649340515945986,0.0585878159274206,"NONE",-2.76180754291493
"SNN","ENSG00000184602",0.105310058964475,5.66800224235487,0.00738541208214824,0.0626857493524823,"NONE",2.71726105843283
"PAQR8","ENSG00000170915",0.208769375975141,4.75483011286205,0.00683964179358738,0.0602690875087852,"UP",2.74389329252959
