"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"CAPG","ENSG00000042493",-3.67876509118371,0.421309012726808,3.33880694586358e-08,5.86625737533129e-07,"DOWN"
"DGKH","ENSG00000102780",0.891118503975085,5.09101166432521,3.34650911439523e-08,5.87462324940891e-07,"NONE"
"VRK1","ENSG00000100749",1.15117740368116,4.15275938730427,3.39292798434721e-08,5.95087992478527e-07,"UP"
"RP11-785G17.1","ENSG00000270540",1.77755932986733,2.53314538321197,3.40155386282968e-08,5.96077557173232e-07,"UP"
"GPX7","ENSG00000116157",-1.09042551430258,3.30713906004282,3.42302044451252e-08,5.99313579491906e-07,"DOWN"
"YBX1P10","ENSG00000213866",0.618749294750943,6.09893497934161,3.45328317306467e-08,6.04082644030761e-07,"NONE"
"RNU6-833P","ENSG00000200356",-3.1491035981171,-0.701924894408193,3.47341109946205e-08,6.07072034417789e-07,"DOWN"
"NR4A3","ENSG00000119508",-1.33564954014086,2.44355998917574,3.53778101044766e-08,6.17781916483505e-07,"DOWN"
"CPT1C","ENSG00000169169",-3.3735132557664,4.90379093682056,3.55314107399067e-08,6.1992226406211e-07,"DOWN"
"RIMBP2","ENSG00000060709",-0.908034120756305,4.1206883694062,3.61172507899468e-08,6.29593646623706e-07,"NONE"
"DNAH11","ENSG00000105877",-1.00503574582483,5.09670149232286,3.63814597936095e-08,6.33646401305089e-07,"DOWN"
"EME1","ENSG00000154920",1.47838653875337,3.46472161889878,3.65502785490663e-08,6.36032155552873e-07,"UP"
"OIP5","ENSG00000104147",2.01997188476225,1.87869308227231,3.74100024046119e-08,6.50426125358514e-07,"UP"
"GSN","ENSG00000148180",-0.412711494855759,8.42659304966758,3.7528154788943e-08,6.51912998451056e-07,"NONE"
"EGFR","ENSG00000146648",0.804863114087155,9.66724712747697,3.95865366865136e-08,6.87072322664189e-07,"NONE"
