"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"","ENSG00000259425",-0.141116052496421,1.86597301601251,0.0162576556372321,0.0419983265064472,"DOWN"
"NNT-AS1","ENSG00000248092",-0.060036041085175,2.60399035780144,0.0135134133502866,0.0360138922922961,"NONE"
"","ENSG00000262155",-0.146360915910796,1.86572651808419,0.0164131099534345,0.0422843273387663,"DOWN"
"CSF2RB","ENSG00000100368",0.276403475999841,-0.586136154386118,0.0182974909427196,0.0462137726718278,"UP"
"C11orf1","ENSG00000137720",-0.0900349440214163,1.71190200684703,0.0167942810719727,0.0430836246893873,"NONE"
"TUBA4A","ENSG00000127824",-0.143404396728827,4.38699960481252,0.0123971590521703,0.0335541881680937,"DOWN"
"USP54","ENSG00000166348",0.147626871885355,3.20281327551431,0.0127009399656966,0.0342402043988059,"UP"
"NME7","ENSG00000143156",0.0824531277923897,1.40889250123622,0.0178163986296474,0.0452485453999599,"NONE"
"VPS9D1-AS1","ENSG00000261373",-0.135933165088525,1.66818232809166,0.0168175510354694,0.0431368155404659,"NONE"
"","ENSG00000275437",-0.130365776978,0.102826801699443,0.0184243647275206,0.0464872246187857,"NONE"
"","ENSG00000258515",-0.191394104571884,2.2549360383264,0.0151242075263726,0.0395386344292491,"DOWN"
"MDFI","ENSG00000112559",0.181858224174108,0.506852716636039,0.0182908765176649,0.0462137726718278,"UP"
"DUSP14","ENSG00000276023",0.110656111325374,3.08170012736769,0.0125703217668776,0.0339418640597388,"NONE"
"THUMPD3-AS1","ENSG00000206573",-0.0928590289982232,2.37030123151031,0.0144467925485373,0.0379367687624527,"NONE"
"ARFIP2","ENSG00000132254",-0.0483048114969717,3.17198484212304,0.0124311399949131,0.0336247610833942,"NONE"
"SH3GLB2","ENSG00000148341",-0.145427256671757,4.03490447216871,0.0122412888142445,0.0332062771518279,"DOWN"
"TRAM1L1","ENSG00000174599",-0.146946863557489,2.46178627894054,0.0141286312906687,0.037245025086869,"DOWN"
"","ENSG00000274400",-0.156697050796883,2.34200409123606,0.014486766038993,0.0380299964643996,"DOWN"
"","ENSG00000273628",-0.191837154752067,2.60019386624166,0.0137604938988975,0.036500820476243,"DOWN"
"SASH3","ENSG00000122122",0.266582973254541,0.734309826398188,0.0182264112867146,0.0460903050986029,"UP"
"MED30","ENSG00000164758",0.0772247295455664,3.13464291251743,0.0125089335976392,0.0337975650300891,"NONE"
"NGRN","ENSG00000182768",-0.0901171355541024,3.41269251974105,0.0123149068825914,0.0333662529443478,"NONE"
"","ENSG00000258056",0.146376288213367,2.9585265800834,0.0129462247308551,0.0347656504363003,"UP"
"ZMYM4","ENSG00000146463",-0.0439574933338132,3.21286794166057,0.0124767875018561,0.0337178556294144,"NONE"
"UBR3","ENSG00000144357",-0.0535575919127202,3.45998795617448,0.0122554538514084,0.0332341025771256,"NONE"
"RIMS2","ENSG00000176406",-0.106409660089094,2.95968359958802,0.0130425821033342,0.0350003729546961,"NONE"
"ENPP3","ENSG00000154269",-0.142968409338999,0.216023503248561,0.0185869775033698,0.0467934104350782,"DOWN"
"SCNN1D","ENSG00000162572",-0.102209860218861,2.61059934649297,0.0137998805933887,0.0365824791606879,"NONE"
"SH3RF2","ENSG00000156463",-0.262544389944048,-1.19555947992791,0.0185232942589127,0.0466952813631244,"DOWN"
"ASB14","ENSG00000239388",-0.118682559230141,1.1329972689045,0.0180645529916529,0.0457830916181478,"NONE"
"SEPT2","ENSG00000168385",0.114166056185859,4.58926247437116,0.0127912039111912,0.0344051095534956,"NONE"
"SPAG5","ENSG00000076382",0.160691522045719,1.91556265152017,0.0164295926360774,0.042313974312235,"UP"
"PHF21B","ENSG00000056487",0.147047396943683,1.29199000480227,0.0182365779344702,0.0461032789719795,"UP"
"UBQLN4","ENSG00000160803",0.0685024063006283,4.07430481553869,0.0123179889564363,0.0333664506589073,"NONE"
"CYP2C8","ENSG00000138115",-0.227435924003957,1.18426480910445,0.0181725558579711,0.0459771649160143,"DOWN"
"FAM103A1","ENSG00000169612",-0.0829197316471642,1.80642326726081,0.0169504592429269,0.0433926654900571,"NONE"
"NPAS3","ENSG00000151322",0.144326972267646,2.46812832909039,0.0142236614940496,0.0374607068703015,"UP"
"NR1H3","ENSG00000025434",0.0844848286787419,1.91170425809074,0.0164737876658287,0.0424021186236061,"NONE"
"RPS12","ENSG00000112306",0.081897907079604,7.19689883548141,0.0156818732961566,0.0407398208064936,"NONE"
"KLK10","ENSG00000129451",-0.242767192784033,-0.415426728282279,0.0187085616542651,0.046995177539974,"DOWN"
"SLC25A3","ENSG00000075415",-0.0609798866645663,4.52246496511864,0.0127450511658255,0.0343210488177708,"NONE"
"","ENSG00000245970",-0.123412599412222,0.943853964669226,0.0184193489642867,0.0464814634670644,"NONE"
"","ENSG00000224635",0.318382502207076,0.802718086642856,0.0179744865097101,0.0455887863451139,"UP"
"PIK3C3","ENSG00000078142",-0.0617184603161332,2.83441575001984,0.0132495767429178,0.0354440242135201,"NONE"
"MIR600HG","ENSG00000236901",-0.132714161750214,2.69344060679314,0.013845188596815,0.0366740117129275,"NONE"
"","ENSG00000280422",-0.118585818529988,1.71736439991715,0.0169481536493412,0.0433926654900571,"NONE"
"DDX39A","ENSG00000123136",0.094249480296801,2.94505623100737,0.0131054976494202,0.0351359527997301,"NONE"
"RNU6-610P","ENSG00000206991",-0.198458890202309,1.73610550833728,0.0167195235069416,0.042943653084189,"DOWN"
"RBBP8","ENSG00000101773",0.100117617439124,1.48608117843035,0.0180685220462312,0.0457863292906955,"NONE"
"AREL1","ENSG00000119682",-0.0660695422187247,2.70437746045731,0.0137125192678304,0.0364076268557927,"NONE"
