"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"TMEM261","ENSG00000137038",-0.0924785915438662,4.3001886891702,0.000853845331309344,0.0263168546466442,"NONE"
"SSNA1","ENSG00000176101",0.0580012892377502,4.64291031524299,0.00085868334187507,0.0264045127626584,"NONE"
"FBXO32","ENSG00000156804",0.0995434349141169,3.5726543055757,0.000872073588238604,0.0266193267933128,"NONE"
"DDHD1","ENSG00000100523",-0.0660227104295381,2.89542576832302,0.000950968082226328,0.0277146873366744,"NONE"
"EZR","ENSG00000092820",0.172616720180805,5.58751787521426,0.000891687689769999,0.0268382531828462,"UP"
"TRIM44","ENSG00000166326",0.0651648096825808,4.87771634956273,0.000866266349595169,0.0265332287196591,"NONE"
"ANK2","ENSG00000145362",0.0473574894421631,5.45787200709859,0.000886598877554668,0.0267883192771402,"NONE"
"PPEF1","ENSG00000086717",-0.264326409332597,1.53518697274498,0.00105812964888263,0.0296219412996335,"DOWN"
"PHF7","ENSG00000010318",-0.134228799309164,2.51166363707991,0.00101242290310572,0.0285682542252128,"NONE"
"ALS2CL","ENSG00000178038",-0.137833079828621,2.86277054362687,0.000966324992341632,0.0278252689603722,"DOWN"
"FOXN3","ENSG00000053254",0.0970959240893814,3.17795900392563,0.000931627867777611,0.0273551859446505,"NONE"
"DROSHA","ENSG00000113360",-0.0542967051989747,3.52008224771777,0.000909140719332472,0.0271542775844982,"NONE"
"AMZ2P1","ENSG00000214174",-0.0549372527466945,3.8659583487122,0.00088429254674072,0.0267883192771402,"NONE"
"SHANK2-AS1","ENSG00000226627",0.161656903738254,1.50457231516963,0.00108706913655316,0.030161824124506,"UP"
"ZNF639","ENSG00000121864",0.0603342986772595,3.08464232873141,0.00095977011873323,0.0278239814467057,"NONE"
"INF2","ENSG00000203485",-0.0785375070646803,4.04204396354132,0.000897011977271371,0.0269465848018386,"NONE"
"","ENSG00000256422",-0.238093821699726,2.17471641835234,0.00107274966891849,0.0299239688895996,"DOWN"
"TRIM9","ENSG00000100505",-0.0871696839158611,4.73364382176569,0.000912427446686072,0.0272004372990136,"NONE"
"PHYH","ENSG00000107537",-0.0907791398068425,3.6565181876642,0.000930357171303408,0.0273551859446505,"NONE"
"HIKESHI","ENSG00000149196",-0.0605895162057601,3.76270965704997,0.000924169853246524,0.0273551859446505,"NONE"
"ADAT2","ENSG00000189007",-0.120232844834976,1.61610568611925,0.0011194665014769,0.0304654812187643,"NONE"
"CHRAC1","ENSG00000104472",0.0982719914363293,3.0814901398329,0.000986663852998583,0.0282111132108222,"NONE"
"DCUN1D4","ENSG00000109184",-0.0513981558698395,3.78136371393525,0.000928341117465576,0.0273551859446505,"NONE"
"PPP1CC","ENSG00000186298",0.0886179607251232,4.24783444866855,0.000926305786130151,0.0273551859446505,"NONE"
"MID1IP1","ENSG00000165175",0.163783876535392,4.83486070697966,0.00093707509971576,0.0274120789001122,"UP"
"GDF10","ENSG00000266524",-0.185780617391665,2.1284411912691,0.00110886839201798,0.0303888300907242,"DOWN"
"HTR7P1","ENSG00000183935",-0.17669054640443,1.038329860285,0.00114300468892812,0.0307312844160864,"DOWN"
"IAH1","ENSG00000134330",-0.0589967937906182,3.2767146490926,0.00098786754537608,0.0282111132108222,"NONE"
"BBS4","ENSG00000140463",-0.0870960845637634,3.0848148540282,0.00101500423116274,0.0285682542252128,"NONE"
"ASUN","ENSG00000064102",0.0772987793598241,3.16271295026363,0.00100690544285199,0.0285537387169209,"NONE"
"S100A4","ENSG00000196154",0.349380668641266,1.88363043541801,0.00114167542338953,0.0307312844160864,"UP"
"","ENSG00000273487",0.139810282666322,3.68349520849463,0.000965053432027373,0.0278252689603722,"UP"
"FAM122C","ENSG00000156500",-0.0977371833404929,1.55662795558994,0.00116844831397006,0.0312005660043183,"NONE"
"AK4","ENSG00000162433",0.130646469949032,3.98418016913303,0.000960104186993688,0.0278239814467057,"NONE"
"ISYNA1","ENSG00000105655",0.170590216269834,3.48136587672053,0.00098982045295273,0.0282153016342602,"UP"
"","ENSG00000272501",-0.124448082171637,2.47077394339347,0.00112662519164389,0.0306069775976857,"NONE"
"TTL","ENSG00000114999",0.0683633262764825,3.66211522288852,0.000977588041278917,0.0280715124867977,"NONE"
"","ENSG00000280157",-0.148202288808518,2.18119351137517,0.00115627347024308,0.0309732077470316,"DOWN"
"GTF2H3","ENSG00000111358",-0.0796470498811046,3.4554321976157,0.00100201146303354,0.0285107851804134,"NONE"
"ZNF438","ENSG00000183621",0.0873182136900228,2.6511551505671,0.00110687144354263,0.0303874144456582,"NONE"
"SPC24","ENSG00000161888",-0.150342454136956,1.02197188352591,0.00119550633144132,0.0316525498363473,"DOWN"
"DNAH1","ENSG00000114841",-0.130765310127873,2.63807271259665,0.00111768667623016,0.0304654812187643,"NONE"
"PCCB","ENSG00000114054",-0.113401704183047,3.0205465053851,0.00107969123327712,0.0300104212722809,"NONE"
"LINC01202","ENSG00000280776",-0.196478853225148,2.54480996436235,0.00113661140748215,0.0307180048378524,"DOWN"
"PRMT8","ENSG00000111218",-0.174641432217986,3.06836175147067,0.00109177511726926,0.0302386863596863,"DOWN"
"KIF13B","ENSG00000197892",0.125712453058593,3.10178982275118,0.00107622041426975,0.0299672711075004,"NONE"
"C3orf18","ENSG00000088543",-0.0722715836434396,3.70340498922888,0.00101347951719782,0.0285682542252128,"NONE"
"SYNCRIP","ENSG00000135316",0.0595489046150144,4.04224409421782,0.00100717687939462,0.0285537387169209,"NONE"
"C19orf70","ENSG00000174917",-0.0662070025319963,4.66664139076312,0.00102376034001868,0.0287628781860284,"NONE"
"HSD3B7","ENSG00000099377",0.174659303048432,1.68943016523901,0.00124110057890933,0.0323659969000712,"UP"
"AIM1","ENSG00000112297",-0.0988076877629218,1.16347658308499,0.00125534730408938,0.0324735318779342,"NONE"
"","ENSG00000228058",0.348155624255561,2.44319813216032,0.00118984385940301,0.0315561136294302,"UP"
"KHDRBS1","ENSG00000121774",-0.0806794042029599,4.58881008377898,0.00103995320074971,0.0291653661560344,"NONE"
"LINC01164","ENSG00000189275",-0.27914040458974,2.05426838693585,0.00125090393285226,0.0324735318779342,"DOWN"
"METTL10","ENSG00000203791",-0.104639901440055,2.24140074024794,0.00123458647502021,0.0322499587396167,"NONE"
"PTP4A2","ENSG00000184007",0.104627119882513,5.42338134282599,0.00106970788200471,0.029892498792121,"NONE"
"PUS10","ENSG00000162927",-0.0821720490770272,1.50812937935051,0.00130278650072509,0.033103678565601,"NONE"
"EIF3J-AS1","ENSG00000179523",-0.0612379362321125,3.43748173233709,0.00110192805611613,0.0303874144456582,"NONE"
"FAM124A","ENSG00000150510",0.0925251054436842,3.18133628301452,0.00114577542688087,0.0307528486998386,"NONE"
"LRRK2","ENSG00000188906",-0.090613268453724,2.70403470375027,0.00122252755897554,0.0320959714264822,"NONE"
"TAF1","ENSG00000147133",-0.05226221796977,3.0341742894612,0.00118452402608626,0.0315220610076548,"NONE"
"ZNF71","ENSG00000197951",0.0639729659080666,2.52351354426996,0.0012681964413657,0.0325295510846857,"NONE"
"IVD","ENSG00000128928",-0.0783767709700043,4.20796648828312,0.00110017072424304,0.0303874144456582,"NONE"
"LARP7","ENSG00000174720",0.106724999889387,4.23338966198544,0.00111221608740988,0.0304271935226441,"NONE"
"FHAD1","ENSG00000142621",-0.214815095728869,0.220845037394977,0.00134123659861825,0.0337926724306705,"DOWN"
"RPS6KA2","ENSG00000071242",0.0598978773203527,4.41290534059919,0.00110500426487043,0.0303874144456582,"NONE"
"VMA21","ENSG00000160131",-0.0483610289006409,4.12077822535722,0.00110317780563117,0.0303874144456582,"NONE"
"SLC25A26","ENSG00000144741",-0.103815598383655,3.04075521849448,0.0012031829827344,0.0318018974167412,"NONE"
"ZNF652","ENSG00000198740",0.120285186536416,3.60688454592676,0.00113160788856818,0.0306357830629525,"NONE"
"PDZD11","ENSG00000120509",-0.0815553482479086,4.47325929875027,0.00111710135561792,0.0304654812187643,"NONE"
"LRRN3","ENSG00000173114",0.111803789833377,4.29886856633304,0.00113097418788146,0.0306357830629525,"NONE"
"GK","ENSG00000198814",-0.0937072873156612,2.18118119904411,0.00135264109833607,0.0338232627938024,"NONE"
"WBP1","ENSG00000239779",-0.099702002141199,3.03771723070008,0.00122798605441036,0.032131273293039,"NONE"
"","ENSG00000279522",0.152842453033381,2.15509653499979,0.00135327695065146,0.0338232627938024,"UP"
"PCDH10","ENSG00000138650",0.0607221569442884,4.19654472964174,0.00114014544315563,0.0307312844160864,"NONE"
"DDIT4L","ENSG00000145358",0.259339332573479,2.64286450006337,0.00129157269049548,0.0329129804212559,"UP"
"NEU3","ENSG00000162139",-0.0906592515220632,2.58095697577073,0.00132865148747347,0.0335879279214912,"NONE"
"CCDC102A","ENSG00000135736",0.220019877828027,1.36901427352818,0.00142627175092523,0.0350311179578663,"UP"
"P4HTM","ENSG00000178467",-0.0865106225027645,4.0774143446787,0.0011579510482214,0.0309732077470316,"NONE"
"FAM153A","ENSG00000170074",-0.18130706395319,3.28600014923904,0.0012178807238637,0.0320707705932839,"DOWN"
"ADAM8","ENSG00000151651",-0.116589797725134,1.33711291693802,0.00143541836288611,0.0352004242490485,"NONE"
"ATF7IP2","ENSG00000166669",-0.0940129737390429,2.42598124290094,0.00136206402943767,0.0339342937860381,"NONE"
"CHD4","ENSG00000111642",0.0614397635243034,4.80366991177281,0.00117390643735011,0.0312928198939351,"NONE"
"NAE1","ENSG00000159593",-0.0622991008779117,3.67272313561436,0.00118730709948667,0.031542388097077,"NONE"
"MAN2B2","ENSG00000013288",-0.0602415996977186,3.42382412595898,0.00121782385562729,0.0320707705932839,"NONE"
"MICALL1","ENSG00000100139",0.0994753942677099,2.53653957529686,0.00136544405202955,0.033964333657251,"NONE"
"GRHL1","ENSG00000134317",-0.109838132807407,1.20906451907624,0.00145956922614771,0.0355252215399708,"NONE"
"WDR76","ENSG00000092470",0.11553976521379,1.84899123323592,0.00144851651492396,0.0354104483249251,"NONE"
"PCGF2","ENSG00000277258",0.0762242954003662,3.23082368931745,0.00126251755894734,0.0324905877896482,"NONE"
"","ENSG00000235501",0.123413772987814,3.58305803996983,0.0012195146106146,0.0320707705932839,"NONE"
"CHGA","ENSG00000100604",0.171714984452123,6.22256217403717,0.00128621292923363,0.0328299545221545,"UP"
"ARSK","ENSG00000164291",0.0917010036397894,2.44115506936463,0.00140641544471326,0.0346359163214144,"NONE"
"PKD1L1","ENSG00000158683",-0.174369966053469,0.373426843156708,0.00148699376517351,0.0358980745201397,"DOWN"
"PIGM","ENSG00000143315",0.0931498723223676,3.09508747935366,0.00132104352488322,0.0335000339321441,"NONE"
